approxkl,time_elapsed,serial_timesteps,ep_reward_mean,explained_variance,total_timesteps,fps,policy_loss,policy_entropy,value_loss,clipfrac,n_updates,ep_len_mean
0.00037394493,306.2809250354767,808960,745.06,0.9556856267154217,808960,2667,-0.0013482756,1.1880739,0.9959515,0.000390625,395,1999.0
0.00050824595,307.05446887016296,811008,745.38,0.9541721530258656,811008,2645,-0.0021799118,1.2398134,0.9042095,0.0009765625,396,1999.0
0.0016511108,307.82900500297546,813056,745.9,0.9566067904233932,813056,2665,-0.0030002801,1.3533572,0.87511253,0.0128417965,397,1999.0
0.00023865253,308.5977900028229,815104,745.82,0.9540467895567417,815104,2670,-0.0023801776,1.4338547,0.9521931,0.0,398,1999.0
0.0006312614,309.3651280403137,817152,745.78,0.955459725111723,817152,2666,-0.003203544,1.4617883,0.96510136,0.0028808594,399,1999.0
0.0012204333,310.1335859298706,819200,746.44,0.956567894667387,819200,2654,-0.0027801455,1.5630558,0.92225266,0.004296875,400,1999.0
0.0005200283,310.91054916381836,821248,746.65,0.9502478539943695,821248,2667,-0.004049386,1.58748,1.0438626,4.8828126e-05,401,1999.0
0.00045433678,311.6788160800934,823296,747.0,0.9485934562981129,823296,2671,-0.0018671751,1.6093289,1.0395707,0.00014648438,402,1999.0
0.00013031406,312.44587802886963,825344,747.31,0.955726582556963,825344,2672,-0.0015786964,1.6568657,0.897453,0.0,403,1999.0
0.0003486073,313.2126889228821,827392,747.0,0.9527942016720772,827392,2662,-0.0020115504,1.6673696,0.97008514,0.00024414062,404,1999.0
0.00042339036,313.982369184494,829440,747.1,0.9611367657780647,829440,2672,-0.00215694,1.6940811,0.8512026,0.0,405,1999.0
0.00024904025,314.7542459964752,831488,746.87,0.9593719281256199,831488,2656,-0.0018273226,1.6836555,0.8787055,0.0,406,1999.0
0.00017206838,315.52559423446655,833536,746.55,0.966631855815649,833536,2667,-0.0017819044,1.6946304,0.8803178,0.0,407,1999.0
0.00016214795,316.2936792373657,835584,746.61,0.9743462223559618,835584,2656,-0.002241053,1.7153085,0.8031677,0.0,408,1999.0
0.0004946251,317.065043926239,837632,746.99,0.9636905826628208,837632,2669,-0.0018151442,1.6960859,0.839857,0.00234375,409,1999.0
0.00017125819,317.83256101608276,839680,747.44,0.9596046954393387,839680,2646,-0.0025374047,1.6997249,0.8655504,4.8828126e-05,410,1999.0
0.0003464446,318.612154006958,841728,747.49,0.9625942893326283,841728,2656,-0.0029159333,1.7365026,0.8058189,0.000390625,411,1999.0
0.00023523028,319.3835780620575,843776,747.85,0.9586809389293194,843776,2674,-0.0014632803,1.7635227,0.84988374,0.0,412,1999.0
0.0020583165,320.149729013443,845824,748.04,0.967390637844801,845824,2667,-0.0050033047,1.6675575,0.7100283,0.009765625,413,1999.0
0.0005145286,320.91786909103394,847872,747.69,0.9666748344898224,847872,2676,-0.0003701519,1.5934769,0.8396497,0.0,414,1999.0
0.00014816943,321.68335914611816,849920,748.16,0.9630991294980049,849920,2666,-0.0011399433,1.6026617,0.8515607,0.0,415,1999.0
0.00057529996,322.4571809768677,851968,748.55,0.9525871649384499,851968,2659,-0.0020175443,1.6356852,1.0305722,0.0015136718,416,1999.0
0.00026574565,323.22760701179504,854016,749.04,0.9532293416559696,854016,2656,-0.0012765648,1.6742523,1.0410658,0.0,417,1999.0
0.00015924584,323.9989562034607,856064,749.03,0.9578316584229469,856064,2677,-0.0019306664,1.7017355,0.94250786,0.0,418,1999.0
0.00017551547,324.7642922401428,858112,748.94,0.9543957635760307,858112,2662,-0.0013976045,1.7306554,1.1046731,0.0,419,1999.0
0.00035146633,325.5339570045471,860160,749.21,0.967786081135273,860160,2661,-0.0031675186,1.7525167,0.7113646,0.0,420,1999.0
0.0006665797,326.30924105644226,862208,749.62,0.9581020250916481,862208,2647,-0.002736472,1.7230852,0.9611012,0.00024414062,421,1999.0
0.00019916144,327.0833668708801,864256,749.77,0.9621083736419678,864256,2669,-0.0015580317,1.6907406,0.84940434,0.0,422,1999.0
0.0006079286,327.85092401504517,866304,749.82,0.9640595614910126,866304,2665,-0.0025882553,1.7344217,0.7895654,0.0015625,423,1999.0
0.00025509374,328.61974716186523,868352,750.05,0.9600820019841194,868352,2670,-0.0024468289,1.7778175,0.87436044,0.0,424,1999.0
0.00021571484,329.38723516464233,870400,750.07,0.9628824517130852,870400,2647,-0.001850827,1.7710272,0.9246807,0.0,425,1999.0
0.0004567151,330.1663701534271,872448,750.03,0.9653342068195343,872448,2642,-0.002731664,1.7872998,0.8307296,0.0,426,1999.0
0.0001961564,330.9417040348053,874496,750.23,0.9606804735958576,874496,2643,-0.000792757,1.8245548,0.85072196,0.0,427,1999.0
9.9845245e-05,331.71673703193665,876544,749.84,0.9660012386739254,876544,2653,-0.0020343408,1.8209791,0.8028369,0.0,428,1999.0
0.00014408398,332.48888206481934,878592,749.19,0.9585928730666637,878592,2658,-0.0012139179,1.8558028,0.95797884,0.0,429,1999.0
0.00014301055,333.2596161365509,880640,749.39,0.9497832916676998,880640,2676,-0.0024004392,1.867852,1.054661,0.0,430,1999.0
0.0011798673,334.0304090976715,882688,749.41,0.9647580161690712,882688,2584,-0.0048030536,1.810482,0.7437957,0.0038085938,431,1999.0
0.0010260869,334.8232409954071,884736,749.32,0.9619358777999878,884736,2661,-0.0031058877,1.7252171,0.8470028,0.0004394531,432,1999.0
0.0004606936,335.59327483177185,886784,749.43,0.9581644497811794,886784,2651,-0.0012324571,1.6501725,0.9207608,0.0,433,1999.0
0.0002957096,336.36605405807495,888832,749.68,0.9570892788469791,888832,2662,-0.0018072355,1.615354,0.9355985,0.0,434,1999.0
0.0005975561,337.13554406166077,890880,750.09,0.9693958647549152,890880,2668,-0.002522025,1.5938985,0.6808299,0.00034179687,435,1999.0
0.00084668444,337.9084942340851,892928,750.72,0.9527175314724445,892928,2666,-0.0022495643,1.5338638,0.99574935,0.00034179687,436,1999.0
0.00063805946,338.6770508289337,894976,750.47,0.9578728079795837,894976,2683,-0.0019048173,1.4684043,1.0164707,0.0,437,1999.0
0.00057567726,339.4405860900879,897024,750.25,0.9586043618619442,897024,2644,-0.0031928509,1.4333255,0.99467057,4.8828126e-05,438,1999.0
0.0002987858,340.2153091430664,899072,750.79,0.9656642936170101,899072,2642,-0.0009176362,1.4157693,0.75749636,0.0,439,1999.0
0.000334004,340.9908490180969,901120,750.7,0.9632590189576149,901120,2654,-0.001193181,1.435607,0.8688599,4.8828126e-05,440,1999.0
0.00011141113,341.76845598220825,903168,751.01,0.9590565748512745,903168,2655,-0.0016484186,1.4266658,0.869542,0.0,441,1999.0
0.00069422374,342.5401961803436,905216,751.44,0.9622348099946976,905216,2669,-0.0029278083,1.3734324,0.76435494,0.0008789062,442,1999.0
0.00048488082,343.30778098106384,907264,751.34,0.9563560672104359,907264,2663,-0.0013019519,1.2985189,1.0144836,0.00024414062,443,1999.0
0.0001946316,344.07709288597107,909312,751.75,0.9619542583823204,909312,2668,-0.002277478,1.2785931,0.83191204,0.0,444,1999.0
0.0006723125,344.84483313560486,911360,752.54,0.9646830670535564,911360,2653,-0.0019071853,1.2217921,0.8071721,0.0009765625,445,1999.0
0.00024796982,345.62233090400696,913408,753.01,0.9671263955533504,913408,2614,-0.0022378692,1.1740208,0.72723037,4.8828126e-05,446,1999.0
0.00065912644,346.4061472415924,915456,753.34,0.9643195159733295,915456,2675,-0.0026737633,1.2106982,0.8728286,0.0025390624,447,1999.0
0.00046055083,347.17220997810364,917504,753.29,0.9690438080579042,917504,2662,-0.0018502704,1.271867,0.8352211,0.00048828125,448,1999.0
0.00016403916,347.9418261051178,919552,753.54,0.9703524522483349,919552,2660,-0.0022120893,1.2833992,0.91252935,0.0,449,1999.0
0.00032033352,348.71193194389343,921600,754.17,0.9648535624146461,921600,2663,-0.0027783841,1.2622049,0.80208415,0.0004394531,450,1999.0
0.0015967588,349.4863030910492,923648,754.59,0.9578900635242462,923648,2644,-0.003699836,1.339081,0.94355285,0.015771484,451,1999.0
0.00015503707,350.2612020969391,925696,754.73,0.9640283845365047,925696,2661,-0.0015140383,1.4075563,0.8140235,0.0,452,1999.0
0.00018004331,351.03119015693665,927744,755.12,0.962012518197298,927744,2666,-0.0019653523,1.37859,0.8478931,0.0,453,1999.0
0.00016834198,351.79966402053833,929792,755.91,0.9662824794650078,929792,2663,-0.0011552045,1.3487818,0.848832,0.0,454,1999.0
0.00042394688,352.5690472126007,931840,755.73,0.9635018706321716,931840,2665,-0.0023074714,1.3197272,0.7870895,4.8828126e-05,455,1999.0
0.0004298741,353.34337997436523,933888,755.98,0.9593991450965405,933888,2664,-0.0021181689,1.2965955,0.92367125,4.8828126e-05,456,1999.0
0.00019804116,354.11235213279724,935936,755.56,0.9588389582931995,935936,2635,-0.0028471772,1.2664456,0.9606203,0.00029296876,457,1999.0
0.001074675,354.889769077301,937984,755.67,0.9570591188967228,937984,2640,-0.0036430147,1.3245244,1.0453329,0.0058105467,458,1999.0
0.00052109954,355.66569089889526,940032,756.29,0.9633694775402546,940032,2650,-0.0019026644,1.4030737,0.8682356,0.00029296876,459,1999.0
0.0001840302,356.43874406814575,942080,756.52,0.9656311497092247,942080,2601,-0.0023318026,1.4633424,0.82814157,0.0,460,1999.0
0.0003620276,357.23157715797424,944128,756.77,0.9689959790557623,944128,2641,-0.0025353632,1.4975106,0.72512716,0.0,461,1999.0
0.00023028193,358.00716185569763,946176,756.82,0.9614824503660202,946176,2651,-0.0017608166,1.5190023,0.87537843,0.0,462,1999.0
0.00043065278,358.7799291610718,948224,756.63,0.9712338391691446,948224,2672,-0.0030628338,1.5295718,0.6765126,0.00014648438,463,1999.0
0.0004457812,359.5465590953827,950272,756.89,0.9652601815760136,950272,2661,-0.0028736584,1.5933688,0.8397438,9.765625e-05,464,1999.0
0.0004514419,360.3163299560547,952320,756.87,0.9669682309031487,952320,2670,-0.0031480652,1.6376365,0.8250621,0.0006347656,465,1999.0
0.0010559198,361.0887849330902,954368,757.17,0.9641910083591938,954368,2661,-0.0041568293,1.6911409,0.8562646,0.0028320313,466,1999.0
0.0013381686,361.8586139678955,956416,757.54,0.9638604000210762,956416,2667,-0.002646407,1.804562,0.84198153,0.005126953,467,1999.0
0.00020891265,362.6267499923706,958464,757.14,0.9728258885443211,958464,2656,-0.002419071,1.8293171,0.65891635,0.0,468,1999.0
0.00038367754,363.3979661464691,960512,757.43,0.9618837349116802,960512,2680,-0.002143879,1.7999493,0.84500456,0.00024414062,469,1999.0
0.0005278714,364.16251611709595,962560,757.23,0.964712381362915,962560,2604,-0.001193299,1.8203754,0.8348851,0.0,470,1999.0
0.00029167655,364.95421504974365,964608,757.64,0.9649607948958874,964608,2643,-0.0022817831,1.8449329,0.7960759,0.0,471,1999.0
0.00010053445,365.72939109802246,966656,757.96,0.9596006833016872,966656,2659,-0.0015901409,1.8525524,0.87375975,0.0,472,1999.0
0.00029500594,366.4999439716339,968704,757.96,0.9711412228643894,968704,2667,-0.0016874394,1.8303852,0.65266716,0.0,473,1999.0
0.00015343183,367.26821208000183,970752,757.74,0.9675013311207294,970752,2682,-0.0020371987,1.8107712,0.73601025,0.0,474,1999.0
9.0750145e-05,368.03216218948364,972800,757.4,0.9593843407928944,972800,2666,-0.00094845425,1.8246124,0.9505684,0.0,475,1999.0
0.00022872048,368.80568504333496,974848,757.58,0.9565517269074917,974848,2673,-0.0020132528,1.8206867,0.9194115,0.0,476,1999.0
0.00059553713,369.572124004364,976896,758.11,0.955756314098835,976896,2680,-0.0022266037,1.7907431,0.8982229,0.0,477,1999.0
0.00015847919,370.336590051651,978944,758.18,0.9630760997533798,978944,2664,-0.002585691,1.7700046,0.7781826,0.0,478,1999.0
0.00033144274,371.105535030365,980992,758.11,0.9607159607112408,980992,2663,-0.0041002827,1.7737833,0.82757646,4.8828126e-05,479,1999.0
0.00036067513,371.87482810020447,983040,758.24,0.9655351154506207,983040,2667,-0.00050332415,1.7663879,0.7490342,4.8828126e-05,480,1999.0
0.00023792873,372.6482639312744,985088,758.96,0.9636016562581062,985088,2655,-0.00156071,1.7994989,0.7957891,0.0,481,1999.0
0.00018793705,373.4199070930481,987136,758.9,0.9579192399978638,987136,2653,-0.0027038418,1.8061869,0.9339706,0.0,482,1999.0
0.0002918123,374.1920819282532,989184,758.96,0.963700782507658,989184,2665,-0.0023913614,1.8007177,0.75054795,0.00014648438,483,1999.0
0.0002666541,374.9611201286316,991232,759.03,0.9564795978367329,991232,2676,-0.0019722418,1.7868602,0.91305476,0.0,484,1999.0
0.00016408038,375.7267611026764,993280,759.34,0.9516570717096329,993280,2660,-0.002539647,1.7713633,1.0176723,0.0,485,1999.0
0.00022083844,376.5020339488983,995328,759.44,0.9638071581721306,995328,2657,-0.0018670813,1.7713823,0.7462529,0.0,486,1999.0
0.00083209074,377.27312707901,997376,759.66,0.9595149867236614,997376,2645,-0.0035787467,1.7191837,0.89095914,0.00068359374,487,1999.0
0.001007918,378.04757714271545,999424,759.61,0.9621993415057659,999424,2680,-0.0025986223,1.6408068,0.94345343,0.0014160157,488,1999.0
